timestamp,ax,ay,az,lap_id,is_swimming
57.15,0.03035,-0.20719,0.02067,3,1
57.2,0.01772,-0.23306,0.00259,3,1
57.25,0.02927,-0.24452,-0.01073,3,1
57.3,0.03622,-0.22145,0.00182,3,1
57.35,0.03012,-0.22569,-0.01001,3,1
57.4,0.00619,-0.22244,-0.00949,3,1
57.45,0.0071,-0.23567,-0.02443,3,1
57.5,0.01969,-0.24217,-0.02,3,1
57.55,0.01873,-0.25223,-0.02453,3,1
57.6,0.02564,-0.25672,-0.03288,3,1
57.65,0.02962,-0.24574,-0.04077,3,1
57.7,0.01306,-0.26346,-0.04305,3,1
57.75,0.01977,-0.24339,-0.0562,3,1
57.8,0.01799,-0.24777,-0.06,3,1
57.85,0.0292,-0.25533,-0.07928,3,1
57.9,0.02192,-0.2658,-0.09556,3,1
57.95,0.00944,-0.25881,-0.0835,3,1
58.0,0.00496,-0.25832,-0.06862,3,1
58.05,0.02854,-0.25762,-0.07673,3,1
58.1,0.01576,-0.26813,-0.08422,3,1
58.15,0.00924,-0.25757,-0.09623,3,1
58.2,0.01635,-0.26706,-0.08948,3,1
58.25,0.00398,-0.26135,-0.1085,3,1
58.3,0.01235,-0.26519,-0.10711,3,1
58.35,0.01906,-0.26466,-0.10066,3,1
58.4,0.01353,-0.26444,-0.13661,3,1
58.45,0.02399,-0.28878,-0.11721,3,1
58.5,0.01454,-0.26994,-0.14224,3,1
58.55,0.0194,-0.26479,-0.12552,3,1
58.6,0.01885,-0.27454,-0.12416,3,1
58.65,0.02624,-0.28214,-0.14517,3,1
58.7,0.01193,-0.27765,-0.15459,3,1
58.75,-0.00301,-0.28086,-0.14391,3,1
58.8,0.02029,-0.26919,-0.16267,3,1
58.85,0.01313,-0.29581,-0.15044,3,1
58.9,0.01705,-0.28752,-0.15547,3,1
58.95,0.01085,-0.29424,-0.14291,3,1
59.0,0.02585,-0.28716,-0.17679,3,1
59.05,0.01542,-0.28085,-0.16217,3,1
59.1,0.02747,-0.27557,-0.16703,3,1
59.15,0.01251,-0.29402,-0.17247,3,1
59.2,0.02604,-0.29453,-0.18711,3,1
59.25,0.02145,-0.29248,-0.17677,3,1
59.3,-0.00304,-0.28097,-0.16675,3,1
59.35,0.00502,-0.29231,-0.18599,3,1
59.4,0.00257,-0.31595,-0.1686,3,1
59.45,0.02476,-0.29919,-0.17806,3,1
59.5,0.03329,-0.30474,-0.19019,3,1
59.55,0.01679,-0.29278,-0.18201,3,1
59.6,0.00103,-0.307,-0.1727,3,1
59.65,0.0222,-0.31708,-0.19209,3,1
59.7,0.00497,-0.30165,-0.15793,3,1
59.75,0.01172,-0.30178,-0.18791,3,1
59.8,0.04019,-0.30941,-0.18481,3,1
59.85,0.01565,-0.31759,-0.17118,3,1
59.9,0.01376,-0.31372,-0.1846,3,1
59.95,-0.00536,-0.31177,-0.20058,3,1
60.0,0.00882,-0.31208,-0.18274,3,1
60.05,0.00724,-0.31643,-0.16333,3,1
60.1,0.02719,-0.31057,-0.16287,3,1
60.15,0.00947,-0.31274,-0.18106,3,1
60.2,0.01923,-0.30436,-0.18395,3,1
60.25,0.01358,-0.31651,-0.17816,3,1
60.3,0.01145,-0.33131,-0.17141,3,1
60.35,0.03032,-0.30853,-0.17617,3,1
60.4,0.01667,-0.31274,-0.1656,3,1
60.45,0.005,-0.31434,-0.16572,3,1
60.5,0.00883,-0.30766,-0.14888,3,1
60.55,-0.00269,-0.32042,-0.13804,3,1
60.6,0.02794,-0.3127,-0.13493,3,1
60.65,0.02176,-0.31835,-0.16774,3,1
60.7,0.00876,-0.33047,-0.14302,3,1
60.75,0.02654,-0.31576,-0.14868,3,1
60.8,-0.00292,-0.33846,-0.1562,3,1
60.85,0.02473,-0.31082,-0.13461,3,1
60.9,0.00662,-0.32044,-0.12944,3,1
60.95,0.02176,-0.31653,-0.14503,3,1
61.0,0.01813,-0.34022,-0.12502,3,1
61.05,-0.00665,-0.321,-0.12916,3,1
61.1,-0.00689,-0.33232,-0.10396,3,1
61.15,0.00471,-0.31561,-0.09389,3,1
61.2,0.00863,-0.31699,-0.11246,3,1
61.25,0.00508,-0.33457,-0.0924,3,1
61.3,0.01467,-0.31379,-0.09329,3,1
61.35,0.01423,-0.32525,-0.09359,3,1
61.4,0.00997,-0.31686,-0.06082,3,1
61.45,0.01191,-0.33543,-0.08743,3,1
61.5,-0.00873,-0.32393,-0.08336,3,1
61.55,0.01758,-0.32788,-0.06058,3,1
61.6,0.00514,-0.32177,-0.07193,3,1
61.65,0.00296,-0.3297,-0.05708,3,1
61.7,0.00421,-0.31881,-0.05516,3,1
61.75,0.01086,-0.32251,-0.02851,3,1
61.8,-0.03083,-0.33238,-0.02666,3,1
61.85,-0.02326,-0.31125,-0.03272,3,1
61.9,-0.0188,-0.31895,-0.03834,3,1
61.95,-0.00785,-0.31165,-0.02592,3,1
62.0,-0.00865,-0.30629,-0.00698,3,1
62.05,-0.00274,-0.33431,-0.01251,3,1
62.1,0.01604,-0.33627,-0.01739,3,1
62.15,0.01275,-0.00282,0.001,0,0
62.2,0.00525,-0.0039,-0.02424,0,0
62.25,-0.00212,0.01241,0.02172,0,0
62.3,-0.00118,-0.00029,0.01365,0,0
62.35,0.00596,0.00295,-0.01979,0,0
62.4,-0.00416,0.00215,-0.01514,0,0
62.45,-0.00366,0.01709,-0.00257,0,0
62.5,-0.01434,-0.01887,-0.00011,0,0
62.55,-0.00578,-0.00869,0.00228,0,0
62.6,0.00285,0.00175,0.0035,0,0
62.65,-0.01229,-0.00641,-0.00326,0,0
62.7,-0.00054,0.0099,-0.00728,0,0
62.75,-0.00778,0.01487,0.00158,0,0
62.8,-0.01398,-0.00311,-0.01236,0,0
62.85,-0.01137,-0.01334,-0.00796,0,0
62.9,0.0206,0.0101,0.01382,0,0
62.95,0.01088,-0.00135,0.00403,0,0
63.0,0.00103,-0.01068,-0.01162,0,0
63.05,0.009,-0.01218,0.00201,0,0
63.1,0.00652,0.00753,0.00369,0,0
63.15,-0.01201,0.0054,-0.00138,0,0
63.2,-0.00978,-0.01989,0.00451,0,0
63.25,-0.01552,-0.01707,0.01748,0,0
63.3,-0.01201,-0.0042,0.00072,0,0
63.35,0.0007,-0.01019,-0.00708,0,0
63.4,0.00806,-0.00279,-0.00023,0,0
63.45,-0.02163,-0.00574,0.00857,0,0
63.5,-0.00729,-0.00952,0.00375,0,0
63.55,0.00599,0.00334,-0.00566,0,0
63.6,0.0075,0.01629,0.0117,0,0
63.65,-0.01563,0.02929,-0.01326,0,0
63.7,-0.01226,0.00304,-0.00094,0,0
63.75,0.00361,0.01312,0.00931,0,0
63.8,-0.00893,0.00072,0.01011,0,0
63.85,0.01053,0.01124,0.00817,0,0
63.9,0.00708,-0.00514,-0.01318,0,0
63.95,0.00422,-0.00454,0.01245,0,0
64.0,-0.00873,-0.00381,-0.00428,0,0
64.05,0.00967,0.00751,0.00023,0,0
64.1,0.00292,0.01615,-0.01763,0,0
64.15,0.00748,0.0108,0.01214,0,0
64.2,0.00803,-0.00774,-0.00539,0,0
64.25,0.00662,-0.00589,-0.00198,0,0
64.3,-0.01505,-0.01192,0.00347,0,0
64.35,-0.00426,-0.00759,-0.00188,0,0
64.4,0.00301,-0.00261,0.00173,0,0
64.45,0.00088,-0.00252,-0.00011,0,0
64.5,-0.00887,-0.00502,-0.01837,0,0
64.55,-0.01166,-0.01187,-0.00399,0,0
64.6,0.0113,-9e-05,0.0015,0,0
64.65,-0.00942,0.00287,0.01696,0,0
64.7,-0.00087,-0.00825,-0.01166,0,0
64.75,0.00263,-0.00941,0.00713,0,0
64.8,-0.01012,-0.01656,0.0048,0,0
64.85,-0.01294,0.00606,0.01037,0,0
64.9,-0.00593,0.00208,0.01392,0,0
64.95,-0.00465,0.01598,-0.00329,0,0
65.0,-0.00938,0.00098,0.00225,0,0
65.05,0.01134,0.00886,0.0037,0,0
65.1,0.00656,0.00181,0.00792,0,0
65.15,-0.00519,0.29274,0.00209,4,1
65.2,0.02659,0.31162,-0.00139,4,1
65.25,0.01333,0.28487,0.00869,4,1
65.3,0.00307,0.29673,0.01086,4,1
65.35,-0.00291,0.29798,0.01454,4,1
65.4,-0.01235,0.28772,0.01827,4,1
65.45,-0.00283,0.31328,0.02683,4,1
65.5,-0.01423,0.31915,0.02753,4,1
65.55,-0.00147,0.2936,0.03723,4,1
65.6,0.00115,0.30741,0.06254,4,1
65.65,0.00367,0.30417,0.06144,4,1
65.7,-0.01362,0.31454,0.06583,4,1
65.75,0.00129,0.30821,0.05096,4,1
65.8,-0.01525,0.30332,0.0724,4,1
65.85,0.00155,0.30281,0.07423,4,1
65.9,0.00808,0.30497,0.08858,4,1
65.95,0.00716,0.31383,0.08926,4,1
66.0,0.00217,0.30355,0.1017,4,1
66.05,0.01743,0.29012,0.08824,4,1
66.1,0.01017,0.30209,0.09617,4,1
66.15,-0.0129,0.30924,0.11068,4,1
66.2,0.01383,0.29858,0.11859,4,1
66.25,0.01001,0.28476,0.10344,4,1
66.3,-0.0041,0.29296,0.11405,4,1
66.35,-0.01371,0.29678,0.11339,4,1
66.4,-0.02018,0.30166,0.12773,4,1
66.45,0.00213,0.30256,0.13465,4,1
66.5,-0.00041,0.28771,0.12923,4,1
66.55,-0.00546,0.3057,0.14435,4,1
66.6,-0.0106,0.29397,0.14393,4,1
66.65,-0.02032,0.30378,0.15255,4,1
66.7,0.00027,0.30467,0.15807,4,1
66.75,-0.02813,0.29642,0.13691,4,1
66.8,-0.01908,0.29224,0.166,4,1
66.85,-0.00651,0.29527,0.17485,4,1
66.9,-0.00767,0.28283,0.14572,4,1
66.95,-0.01907,0.2928,0.14677,4,1
67.0,-0.00621,0.29411,0.15733,4,1
67.05,-0.0098,0.29551,0.16041,4,1
67.1,-0.00377,0.28247,0.17463,4,1
67.15,0.00324,0.29215,0.15789,4,1
67.2,-0.0107,0.289,0.16372,4,1
67.25,-0.02442,0.28362,0.18255,4,1
67.3,-0.00389,0.29867,0.17479,4,1
67.35,0.00735,0.27742,0.18084,4,1
67.4,-0.01495,0.29999,0.17778,4,1
67.45,-0.02308,0.28668,0.16709,4,1
67.5,-0.02171,0.29268,0.17879,4,1
67.55,-0.00466,0.27383,0.19246,4,1
67.6,-0.01519,0.26212,0.17087,4,1
67.65,-0.02763,0.26617,0.18509,4,1
67.7,-0.01021,0.2858,0.1726,4,1
67.75,-0.00876,0.26429,0.17495,4,1
67.8,-0.01587,0.27233,0.18041,4,1
67.85,-0.01471,0.28179,0.1819,4,1
67.9,-0.00513,0.2713,0.18467,4,1
67.95,-0.01211,0.27754,0.1786,4,1
68.0,-0.03664,0.29328,0.16705,4,1
68.05,-0.02323,0.26985,0.16187,4,1
68.1,0.00201,0.26584,0.16673,4,1
68.15,-0.02393,0.27535,0.18596,4,1
68.2,-0.01308,0.26216,0.18349,4,1
68.25,-0.01315,0.26159,0.16764,4,1
68.3,-0.01484,0.27008,0.16631,4,1
68.35,-0.01608,0.28521,0.19241,4,1
68.4,-0.01475,0.25627,0.15118,4,1
68.45,-0.00851,0.24805,0.15732,4,1
68.5,-0.01284,0.26493,0.1524,4,1
68.55,0.00143,0.26989,0.14888,4,1
68.6,-0.00926,0.25889,0.14543,4,1
68.65,-0.02131,0.27133,0.14186,4,1
68.7,-0.01808,0.26847,0.1472,4,1
68.75,-0.0151,0.25037,0.16404,4,1
68.8,-0.00945,0.23207,0.15021,4,1
68.85,-0.03062,0.24075,0.12649,4,1
68.9,-0.0053,0.25045,0.13174,4,1
68.95,-0.03469,0.26262,0.12301,4,1
69.0,-0.031,0.25379,0.1265,4,1
69.05,-0.01736,0.26211,0.12325,4,1
69.1,-0.00329,0.24729,0.1142,4,1
69.15,-0.00977,0.25805,0.10535,4,1
69.2,0.00035,0.24623,0.10421,4,1
69.25,-0.01418,0.23511,0.08308,4,1
69.3,0.00187,0.2529,0.08557,4,1
69.35,-0.01739,0.24706,0.08512,4,1
69.4,-0.00451,0.23443,0.09502,4,1
69.45,-0.02522,0.24298,0.09561,4,1
69.5,-0.01424,0.23156,0.07727,4,1
69.55,-0.01179,0.23067,0.06597,4,1
69.6,-0.00148,0.24741,0.05808,4,1
69.65,-0.03234,0.21909,0.0483,4,1
69.7,-0.02204,0.22963,0.04029,4,1
69.75,-0.0177,0.19981,0.05015,4,1
69.8,-0.00321,0.21513,0.01453,4,1
69.85,-0.01765,0.23271,0.03378,4,1
69.9,-0.01706,0.23703,0.04925,4,1
69.95,-0.01339,0.21016,0.02852,4,1
70.0,-0.0294,0.22075,0.01885,4,1
70.05,-0.02512,0.23458,0.01341,4,1
70.1,-0.03423,0.22143,0.01695,4,1
70.15,-0.01892,0.20823,0.00016,4,1
70.2,-0.02532,0.20926,-0.00814,4,1
70.25,-0.02163,0.19907,-0.00426,4,1
70.3,-0.02724,0.2197,-0.00852,4,1
70.35,-0.00435,0.19558,-0.00381,4,1
70.4,-0.02055,0.21369,-0.0146,4,1
70.45,-0.00975,0.20639,-0.0245,4,1
70.5,-0.02025,0.2113,-0.04348,4,1
70.55,-0.01526,0.21766,-0.01999,4,1
70.6,-0.00859,0.21511,-0.04027,4,1
70.65,-0.00869,0.21817,-0.05145,4,1
70.7,-0.03506,0.19522,-0.0544,4,1
70.75,-0.02737,0.18314,-0.06649,4,1
70.8,-0.03138,0.20243,-0.04976,4,1
70.85,-0.01226,0.17752,-0.06991,4,1
70.9,-0.02754,0.19243,-0.08532,4,1
70.95,-0.00906,0.1948,-0.08532,4,1
71.0,-0.01377,0.18654,-0.0698,4,1
71.05,-0.03775,0.18817,-0.07951,4,1
71.1,-0.02232,0.17716,-0.09494,4,1
71.15,-0.02776,0.17489,-0.11164,4,1
71.2,-0.02025,0.15743,-0.11201,4,1
71.25,-0.01279,0.17264,-0.11458,4,1
71.3,-0.00929,0.19027,-0.12221,4,1
71.35,-0.00612,0.15505,-0.12756,4,1
71.4,-0.0127,0.17318,-0.12206,4,1
71.45,-0.0093,0.16662,-0.11965,4,1
71.5,-0.02272,0.1604,-0.14993,4,1
71.55,-0.01094,0.15601,-0.12489,4,1
71.6,-0.00748,0.16048,-0.13773,4,1
71.65,-0.01547,0.15865,-0.1567,4,1
71.7,-0.00286,0.15301,-0.1402,4,1
71.75,-0.01426,0.15956,-0.14653,4,1
71.8,-0.00791,0.14593,-0.14189,4,1
71.85,-0.01523,0.15299,-0.1589,4,1
71.9,-0.01719,0.15634,-0.16926,4,1
71.95,-0.03378,0.14574,-0.15316,4,1
72.0,-0.01941,0.16013,-0.1497,4,1
72.05,-0.00223,0.15886,-0.16235,4,1
72.1,-0.01042,0.13544,-0.194,4,1
72.15,-0.01186,0.13245,-0.17116,4,1
72.2,-0.04059,0.14704,-0.173,4,1
72.25,-0.02147,0.1244,-0.18078,4,1
72.3,-0.02384,0.12412,-0.18828,4,1
72.35,-0.01729,0.12832,-0.16689,4,1
72.4,-0.03251,0.12511,-0.18556,4,1
72.45,-0.01139,0.1269,-0.16915,4,1
72.5,0.00378,0.12529,-0.17316,4,1
72.55,-0.0219,0.12185,-0.17886,4,1
72.6,0.00719,0.10956,-0.18092,4,1
72.65,-0.0138,0.11124,-0.17635,4,1
72.7,-0.01364,0.1178,-0.18722,4,1
72.75,-0.00622,0.10511,-0.18367,4,1
72.8,-0.00487,0.1262,-0.18722,4,1
72.85,-0.0069,0.10916,-0.16888,4,1
72.9,-0.01179,0.12478,-0.16341,4,1
72.95,-0.0224,0.10233,-0.18549,4,1
73.0,-0.01325,0.0852,-0.1938,4,1
73.05,-0.00201,0.10456,-0.16844,4,1
73.1,-0.02102,0.0884,-0.17664,4,1
73.15,0.0021,0.09743,-0.17144,4,1
73.2,0.00029,0.09823,-0.16985,4,1
73.25,-0.00697,0.09027,-0.15417,4,1
73.3,-0.01204,0.08272,-0.16115,4,1
73.35,-0.00128,0.08295,-0.15863,4,1
73.4,0.00028,0.05188,-0.18085,4,1
73.45,-0.00623,0.07382,-0.14432,4,1
73.5,-0.00673,0.07983,-0.158,4,1
73.55,-0.01351,0.07215,-0.15467,4,1
73.6,0.00058,0.06081,-0.1506,4,1
73.65,-0.01368,0.07485,-0.15749,4,1
73.7,-0.00748,0.06097,-0.147,4,1
73.75,-0.01125,0.05274,-0.1393,4,1
73.8,-0.03649,0.06333,-0.15493,4,1
73.85,-0.00553,0.06142,-0.12827,4,1
73.9,-0.00985,0.06033,-0.1215,4,1
73.95,-0.01219,0.05985,-0.11459,4,1
74.0,-0.00065,0.07766,-0.12029,4,1
74.05,-0.01228,0.06624,-0.11155,4,1
74.1,-0.00943,0.05858,-0.11738,4,1
74.15,-0.00144,0.05117,-0.11353,4,1
74.2,0.01076,0.05308,-0.12109,4,1
74.25,-0.00376,0.04319,-0.10011,4,1
74.3,-0.00315,0.0475,-0.11558,4,1
74.35,-0.02094,0.0555,-0.09412,4,1
74.4,0.00841,0.04443,-0.09436,4,1
74.45,-0.02156,0.04192,-0.07894,4,1
74.5,0.01313,0.03243,-0.07835,4,1
74.55,-0.02217,0.02604,-0.07157,4,1
74.6,-0.0073,0.02101,-0.05471,4,1
74.65,0.01253,0.01672,-0.06268,4,1
74.7,-0.00748,0.03989,-0.05602,4,1
74.75,0.00308,0.01333,-0.03978,4,1
74.8,-0.00559,0.03895,-0.03675,4,1
74.85,-0.00881,0.02323,-0.0398,4,1
74.9,-0.00421,0.0231,-0.03702,4,1
74.95,-0.00141,0.00693,-0.0387,4,1
75.0,-0.00063,0.01266,-0.01496,4,1
75.05,-0.01463,0.00964,-0.00421,4,1
75.1,-0.00757,-0.00429,-0.02384,4,1
75.15,0.00743,-0.00888,-0.00878,4,1
75.2,-0.00687,-0.00434,-0.00643,4,1
75.25,-0.00362,-0.00462,0.0017,4,1
75.3,0.00311,-0.00785,0.01256,4,1
75.35,-0.00407,-0.01022,0.01387,4,1
75.4,-0.01613,-0.01625,0.01236,4,1
75.45,-0.0089,-0.01272,0.01727,4,1
75.5,-0.00748,-0.00261,0.05098,4,1
75.55,0.01187,-0.01215,0.04691,4,1
75.6,0.00538,-0.0201,0.04226,4,1
75.65,-0.00082,-0.0419,0.03817,4,1
75.7,-0.00545,-0.01738,0.04717,4,1
75.75,-0.01486,-0.02486,0.06019,4,1
75.8,0.01113,-0.02328,0.08652,4,1
75.85,-0.00494,-0.01611,0.07706,4,1
75.9,-0.00233,-0.03292,0.06555,4,1
75.95,0.00308,-0.03842,0.07365,4,1
76.0,0.00457,-0.04669,0.09436,4,1
76.05,0.01369,-0.04564,0.09668,4,1
76.1,-0.00531,-0.05887,0.09605,4,1
76.15,0.01096,-0.05076,0.10292,4,1
76.2,0.02539,-0.01559,0.09359,4,1
76.25,0.00934,-0.06033,0.1352,4,1
76.3,0.002,-0.04178,0.11229,4,1
76.35,-0.00393,-0.05478,0.10217,4,1
76.4,0.00053,-0.05772,0.12219,4,1
76.45,-0.01551,-0.05802,0.1496,4,1
76.5,-0.00203,-0.05642,0.12384,4,1
76.55,-0.02045,-0.07195,0.12511,4,1
76.6,0.01652,-0.06466,0.1335,4,1
76.65,0.01505,-0.06533,0.13767,4,1
76.7,0.01527,-0.08269,0.14074,4,1
76.75,0.0214,-0.09263,0.13824,4,1
76.8,0.01069,-0.07124,0.14599,4,1
76.85,0.0137,-0.08468,0.1622,4,1
76.9,0.01161,-0.05996,0.16379,4,1
76.95,0.01544,-0.06623,0.15005,4,1
77.0,0.00725,-0.10017,0.16939,4,1
77.05,0.02698,-0.0898,0.15096,4,1
77.1,0.02194,-0.09458,0.16038,4,1
77.15,0.02634,-0.09306,0.16569,4,1
77.2,0.02731,-0.08582,0.15888,4,1
77.25,0.02649,-0.1114,0.1814,4,1
77.3,0.01658,-0.10146,0.16518,4,1
77.35,0.0008,-0.08118,0.17568,4,1
77.4,0.00585,-0.09496,0.18778,4,1
77.45,0.01558,-0.09596,0.1864,4,1
77.5,0.01321,-0.10199,0.17667,4,1
77.55,0.00293,-0.12004,0.18311,4,1
77.6,0.006,-0.10979,0.17674,4,1
77.65,0.02301,-0.10898,0.18272,4,1
77.7,0.01066,-0.11535,0.17651,4,1
77.75,0.01623,-0.1334,0.1798,4,1
77.8,0.01763,-0.11441,0.16914,4,1
77.85,0.00995,-0.12433,0.17425,4,1
77.9,0.0022,-0.13355,0.1793,4,1
77.95,0.01842,-0.12337,0.16989,4,1
78.0,0.01861,-0.12899,0.17286,4,1
78.05,0.00571,-0.13424,0.18403,4,1
78.1,0.01331,-0.13251,0.16572,4,1
78.15,0.04324,-0.15606,0.15415,4,1
78.2,0.01027,-0.13353,0.1907,4,1
78.25,0.02084,-0.13463,0.18052,4,1
78.3,0.01683,-0.15929,0.17207,4,1
78.35,0.01822,-0.12014,0.16035,4,1
78.4,0.02879,-0.15753,0.18075,4,1
78.45,0.01771,-0.13763,0.17017,4,1
78.5,0.02332,-0.1471,0.15413,4,1
78.55,0.01511,-0.15779,0.15695,4,1
78.6,0.00077,-0.15046,0.16509,4,1
78.65,0.02902,-0.14109,0.15394,4,1
78.7,0.01561,-0.15881,0.15328,4,1
78.75,0.02446,-0.1549,0.13269,4,1
78.8,0.0312,-0.15552,0.15271,4,1
78.85,0.01807,-0.16491,0.1587,4,1
78.9,0.00698,-0.18117,0.15566,4,1
78.95,0.02021,-0.17056,0.1261,4,1
79.0,-0.00214,-0.14958,0.13513,4,1
79.05,0.02314,-0.16197,0.11492,4,1
79.1,0.02273,-0.16131,0.09789,4,1
79.15,0.02422,-0.16664,0.11672,4,1
79.2,0.0095,-0.1777,0.10677,4,1
79.25,0.02208,-0.18328,0.11453,4,1
79.3,0.01336,-0.18507,0.11401,4,1
79.35,0.01703,-0.17646,0.08468,4,1
79.4,0.03393,-0.19818,0.09387,4,1
79.45,0.01655,-0.19317,0.08531,4,1
79.5,0.03122,-0.17002,0.08075,4,1
79.55,0.01537,-0.20804,0.09525,4,1
79.6,0.00834,-0.2002,0.07406,4,1
79.65,0.02641,-0.1777,0.08959,4,1
79.7,0.02666,-0.19956,0.05605,4,1
79.75,0.01739,-0.18852,0.06688,4,1
79.8,0.02539,-0.2173,0.04632,4,1
79.85,0.03383,-0.20547,0.04578,4,1
79.9,0.04657,-0.20266,0.05538,4,1
79.95,0.03772,-0.19609,0.03132,4,1
80.0,-0.00344,-0.21401,0.03658,4,1
80.05,0.0253,-0.19544,0.01355,4,1
80.1,0.02139,-0.22938,0.01021,4,1
80.15,0.02471,-0.23241,0.02162,4,1
80.2,0.03773,-0.22665,0.00526,4,1
80.25,0.03661,-0.20897,0.00622,4,1
80.3,0.0205,-0.22936,-0.00473,4,1
80.35,0.03229,-0.21643,-0.00176,4,1
80.4,0.01579,-0.22766,-0.01888,4,1
80.45,0.00887,-0.2342,-0.02035,4,1
80.5,0.01709,-0.2316,-0.01876,4,1
80.55,0.01004,-0.21954,-0.02627,4,1
80.6,0.03598,-0.22197,-0.02887,4,1
80.65,0.02004,-0.24104,-0.03368,4,1
80.7,0.03605,-0.22977,-0.02673,4,1
80.75,0.02845,-0.21007,-0.05487,4,1
80.8,0.01032,-0.23106,-0.06565,4,1
80.85,0.0211,-0.23556,-0.06202,4,1
80.9,0.01815,-0.24439,-0.07418,4,1
80.95,0.03168,-0.23677,-0.08744,4,1
81.0,-0.00124,-0.24084,-0.07632,4,1
81.05,0.00705,-0.25696,-0.0785,4,1
81.1,0.05072,-0.23181,-0.09899,4,1
81.15,0.01752,-0.24316,-0.10658,4,1
81.2,0.00458,-0.24482,-0.0907,4,1
81.25,0.02106,-0.25163,-0.09815,4,1
81.3,0.02365,-0.25601,-0.11997,4,1
81.35,0.02479,-0.2362,-0.10817,4,1
81.4,0.03003,-0.23425,-0.13184,4,1
81.45,0.02291,-0.23711,-0.10944,4,1
81.5,0.03229,-0.25748,-0.11806,4,1
81.55,0.02566,-0.2589,-0.12695,4,1
81.6,0.00446,-0.2627,-0.12943,4,1
81.65,0.02817,-0.25551,-0.12109,4,1
81.7,0.03242,-0.2666,-0.14104,4,1
81.75,0.01236,-0.24979,-0.1363,4,1
81.8,0.00932,-0.25002,-0.16001,4,1
81.85,0.0289,-0.28488,-0.15177,4,1
81.9,0.00989,-0.25493,-0.15048,4,1
81.95,-0.00509,-0.27634,-0.16176,4,1
82.0,0.02851,-0.24774,-0.15179,4,1
82.05,0.03074,-0.27275,-0.15702,4,1
82.1,0.01762,-0.27715,-0.16711,4,1
82.15,0.01262,-0.26292,-0.16091,4,1
82.2,0.01053,-0.27391,-0.18697,4,1
82.25,0.0209,-0.27072,-0.17019,4,1
82.3,0.02112,-0.27572,-0.18131,4,1
82.35,0.00947,-0.27526,-0.1711,4,1
82.4,0.00924,-0.27728,-0.188,4,1
82.45,0.01104,-0.29137,-0.18258,4,1
82.5,0.02032,-0.27319,-0.17863,4,1
82.55,0.01248,-0.2669,-0.18977,4,1
82.6,0.01895,-0.28405,-0.17596,4,1
82.65,0.0128,-0.28327,-0.17619,4,1
82.7,0.00765,-0.29092,-0.18455,4,1
82.75,0.00136,-0.27826,-0.18602,4,1
82.8,0.00106,-0.27698,-0.17598,4,1
82.85,0.01163,-0.28444,-0.17074,4,1
82.9,0.01055,-0.27981,-0.19093,4,1
82.95,0.01861,-0.28468,-0.17392,4,1
83.0,0.01008,-0.29162,-0.19048,4,1
83.05,0.01052,-0.28951,-0.19061,4,1
83.1,0.02486,-0.27547,-0.197,4,1
83.15,-0.00928,-0.30171,-0.17392,4,1
83.2,0.03867,-0.29911,-0.17733,4,1
83.25,0.02496,-0.293,-0.16149,4,1
83.3,0.02073,-0.28907,-0.16216,4,1
83.35,0.0205,-0.30353,-0.17089,4,1
83.4,0.0046,-0.28991,-0.17928,4,1
83.45,0.00068,-0.29033,-0.16505,4,1
83.5,0.02424,-0.28945,-0.14833,4,1
83.55,0.02323,-0.28083,-0.19553,4,1
83.6,0.00214,-0.2882,-0.17077,4,1
83.65,0.00433,-0.28676,-0.15428,4,1
83.7,0.00586,-0.27672,-0.15603,4,1
83.75,0.02019,-0.29512,-0.14773,4,1
83.8,0.00522,-0.30359,-0.14771,4,1
83.85,-0.00512,-0.28962,-0.14099,4,1
83.9,0.00386,-0.28831,-0.14903,4,1
83.95,-0.01169,-0.29254,-0.14874,4,1
84.0,-0.00624,-0.29562,-0.12152,4,1
84.05,-0.00035,-0.30664,-0.11222,4,1
84.1,-0.00697,-0.28969,-0.11895,4,1
84.15,-0.00039,-0.29997,-0.1277,4,1
84.2,-7e-05,-0.30055,-0.12191,4,1
84.25,-0.01017,-0.29229,-0.11651,4,1
84.3,0.01398,-0.30134,-0.07785,4,1
84.35,0.01131,-0.31362,-0.11512,4,1
84.4,-0.00353,-0.30479,-0.11324,4,1
84.45,-0.00612,-0.30068,-0.10757,4,1
84.5,0.00385,-0.2988,-0.09712,4,1
84.55,0.0106,-0.30057,-0.07118,4,1
84.6,0.01091,-0.30382,-0.07866,4,1
84.65,0.00859,-0.29817,-0.08891,4,1
84.7,0.01294,-0.30779,-0.05546,4,1
84.75,0.00516,-0.30889,-0.06157,4,1
84.8,0.01748,-0.31009,-0.07336,4,1
84.85,0.00022,-0.29018,-0.03503,4,1
84.9,0.0128,-0.32413,-0.04787,4,1
84.95,-0.00261,-0.30484,-0.051,4,1
85.0,-0.00088,-0.31504,-0.01136,4,1
85.05,0.00217,-0.30847,-0.04144,4,1
85.1,0.01085,-0.29755,-0.01187,4,1
85.15,0.00443,-0.30814,-0.0252,4,1
85.2,-0.00698,-0.30756,-0.00548,4,1
85.25,-0.00515,-0.30069,0.0008,4,1
